ticker,file,sentence,sentiment,type,quarter,year
AFL,AFL_1Q21.pdf,"I know you've kind of touched on incidents or frequency
but I was wondering if you had any updated expectations on the trend in cancer severity once the economy reopens? Just
on the idea that delayed screenings are delaying the detection or worsening cancer conditions  And I thought maybe if you
had some historical experience managing premium grace periods from natural disasters, maybe you've kind of seen this
happen before","{'neg': 0.251, 'neu': 0.675, 'pos': 0.074, 'compound': -0.9612}",earnings call,1Q,2021
AFL,AFL_1Q20.pdf,"We know this  We have some experience in this because this is very commonly done in states where there's been natural
disasters, hurricanes, even recently tornadoes in Tennessee, for example","{'neg': 0.106, 'neu': 0.821, 'pos': 0.073, 'compound': -0.2732}",earnings call,1Q,2020
AFL,AFL_1Q20.pdf,"We have some experience in this because this is very commonly done in states where there's been natural
disasters, hurricanes, even recently tornadoes in Tennessee, for example  And so this is not an unusual event","{'neg': 0.092, 'neu': 0.844, 'pos': 0.064, 'compound': -0.2732}",earnings call,1Q,2020
AFL,AFL_1Q20.pdf,"As I
mentioned earlier, we've had to do this in various states  Florida, Texas, et cetera, with hurricanes, California fires and so
forth","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2020
AFL,AFL_1Q20.pdf,"Florida, Texas, et cetera, with hurricanes, California fires and so
forth  So we understand how this works and typically operates","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2020
AFL,AFL_3Q18.pdf,"P , Research Division
Do you have any ability to quantify by how much Hurricane Florence impacted sales volumes in the U","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,", Research Division
Do you have any ability to quantify by how much Hurricane Florence impacted sales volumes in the U S","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"We do not quantify any impact to our sales results for the third quarter due
to the hurricane  Obviously, some of our markets did feel the impact, but overall, we feel good about the
results","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.5927}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"Obviously, some of our markets did feel the impact, but overall, we feel good about the
results  And also, as we look to the activity for the fourth quarter, we expect to be within our 3% to 5%
guidance and do not attribute the impacts of the hurricane to change that","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.5927}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"Hurricane season last year, of course, was
particularly more severe because it wasn't just a big hurricane season, but it hit highly populated areas 
And one thing you'll note, looking at quarter-over-quarter benefit ratio and expense ratio, is last year's
third quarter had a higher benefit ratio and had a lower level of DAC amortization","{'neg': 0.075, 'neu': 0.772, 'pos': 0.153, 'compound': 0.7197}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"And one thing you'll note, looking at quarter-over-quarter benefit ratio and expense ratio, is last year's
third quarter had a higher benefit ratio and had a lower level of DAC amortization  And the reason for that
is when hurricanes hit, what often happens is the states will come in and either by county, in some cases,
or the entire state","{'neg': 0.033, 'neu': 0.851, 'pos': 0.116, 'compound': 0.6597}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"And the reason for that
is when hurricanes hit, what often happens is the states will come in and either by county, in some cases,
or the entire state  And the last year's hurricane season was effectively the entire state of Florida and
parts of Texas","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4404}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"And the last year's hurricane season was effectively the entire state of Florida and
parts of Texas  They will actually require insurance companies to basically freeze the policies in place and
not allow them to lapse","{'neg': 0.043, 'neu': 0.851, 'pos': 0.106, 'compound': 0.3472}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"So one thing I
would note is we think this quarter is, while a very good benefit ratio in the quarter, it's a somewhat
normal quarter, but when you look quarter-over-quarter, you'll see the benefit ratio dropped quite a bit,
but also DAC amortization picked up significantly  And that was really related to last year's hurricane
season","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.8456}",earnings call,3Q,2018
AFL,AFL_3Q18.pdf,"And that was really related to last year's hurricane
season  So just a point of information","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2018
AFL,AFL_3Q17.pdf,"S  sales -- and I believe there is some hurricane-related
impact in the quarter, but still delivered very strong sales results","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.7086}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"sales -- and I believe there is some hurricane-related
impact in the quarter, but still delivered very strong sales results  We think -- how should we think about
these hurricane-related impact in the third quarter? And do you anticipate any kind of further impact in
the fourth quarter as you go through the beef of the renewal cycle?
Daniel P","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.7391}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"Amos
Chairman & CEO
So thank you for the question  Three things as it relates to hurricane impact","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5009}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"Three things as it relates to hurricane impact  From a sales perspective,
we anticipate the impact of hurricanes to be about 1% of U","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"From a sales perspective,
we anticipate the impact of hurricanes to be about 1% of U S","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"2017 sales, and so that includes the third
and fourth quarter  From a persistency perspective, the figures in the FAB supp are slightly elevated due
to the emergency orders that we're following, the hurricanes in September","{'neg': 0.064, 'neu': 0.843, 'pos': 0.093, 'compound': 0.2808}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"From a persistency perspective, the figures in the FAB supp are slightly elevated due
to the emergency orders that we're following, the hurricanes in September  So those orders, as you know,
mandate that the affected counties -- we don't lapse policies in those affected counties for about 60 days","{'neg': 0.106, 'neu': 0.825, 'pos': 0.068, 'compound': -0.0173}",earnings call,3Q,2017
AFL,AFL_3Q17.pdf,"Crawford
Executive VP & CFO
Yes, I think it might be informative just how do you deal with these types of natural disasters from the
standpoint of our financial statements and benefit ratios  Look, the punchline is that you should not expect
and we do not anticipate any material financial movement in our core margins as a bottom-line impact","{'neg': 0.054, 'neu': 0.823, 'pos': 0.123, 'compound': 0.5574}",earnings call,3Q,2017
AFL,AFL_3Q11.pdf,"We are proud of Aflac Japan's outstanding sales results  This is particularly true following the challenges
from the devastating earthquake and tsunami","{'neg': 0.131, 'neu': 0.518, 'pos': 0.35, 'compound': 0.7346}",earnings call,3Q,2011
AFL,AFL_3Q11.pdf,"This is particularly true following the challenges
from the devastating earthquake and tsunami  Keep in mind that for several months after the disaster,
Aflac Japan shifted sales and marketing resources","{'neg': 0.217, 'neu': 0.67, 'pos': 0.113, 'compound': -0.719}",earnings call,3Q,2011
AFL,AFL_3Q11.pdf,"The traditional agents, both corporate and -- affiliated corporate and
individuals, are not doing very well this year  They're affected to some extent by the earthquake and
the tsunami which happened in March this year","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3881}",earnings call,3Q,2011
AFL,AFL_3Q11.pdf,"That's
one reason  And also, after the earthquake for some period of time, their business was disrupted through
that limitation on the usage of the supply of the electricity and the disrupted traffic lines, et cetera","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",earnings call,3Q,2011
AFL,AFL_3Q11.pdf,"And also, after the earthquake for some period of time, their business was disrupted through
that limitation on the usage of the supply of the electricity and the disrupted traffic lines, et cetera  And
so this year -- and also many of the corporate affiliate agents lost their opportunities to do the group
marketing, typically done in early April","{'neg': 0.071, 'neu': 0.887, 'pos': 0.041, 'compound': -0.2263}",earnings call,3Q,2011
AFL,AFL_2Q11.pdf,"4% of the total sales 
I don't think when the earthquake and the tsunami struck, followed by the nuclear issue, that anyone
would have believed Aflac Japan sales would be up 6","{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.25}",earnings call,2Q,2011
AFL,AFL_2Q11.pdf,"I don't think when the earthquake and the tsunami struck, followed by the nuclear issue, that anyone
would have believed Aflac Japan sales would be up 6 6% for the second quarter and 9","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.25}",earnings call,2Q,2011
AFL,AFL_1Q11.pdf,"But
first, I'd like to discuss what's been going on in Japan over the last 6 weeks  Clearly, the earthquake and
tsunami on March 11 and the subsequent nuclear situation presented Japan with one of the biggest crises
it's ever faced","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7783}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"Clearly, the earthquake and
tsunami on March 11 and the subsequent nuclear situation presented Japan with one of the biggest crises
it's ever faced  The whole world watched helplessly through television and social media as devastating
pictures and news coverage of the disastrous situation unfolded","{'neg': 0.195, 'neu': 0.755, 'pos': 0.05, 'compound': -0.836}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"If there's one thing we've found in developing such close ties in Japan, it's that
the Japanese people are resilient  And when I visited Japan the week after the earthquake, I saw this
resilience","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"And when I visited Japan the week after the earthquake, I saw this
resilience  Our employees are safe, our business operations are running, and we do not expect any
material impact on claims or earnings this year","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4404}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"There was also JPY 0 7 billion of
operating expenses resulting from the earthquake and tsunami","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"7 billion of
operating expenses resulting from the earthquake and tsunami  Now I'd like to go through some first
quarter numbers for Japan","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"Thank you  I was hoping to turn to Japan and was wondering if you could detail some of the sales activity
following the earthquake","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6486}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"I was hoping to turn to Japan and was wondering if you could detail some of the sales activity
following the earthquake 
Daniel P","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4215}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"I'm going to let him answer that 
Tohru Tonoike
Vice Chairman of Aflac Japan
After the earthquake, basically, we have a lot of -- sales activity was affected in accordance with the
situation","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.1531}",earnings call,1Q,2011
AFL,AFL_1Q11.pdf,"Tohru Tonoike
Vice Chairman of Aflac Japan
After the earthquake, basically, we have a lot of -- sales activity was affected in accordance with the
situation  We have counted many of the TV commercials just refraining from making sales pitches to the
public in that circumstances","{'neg': 0.034, 'neu': 0.966, 'pos': 0.0, 'compound': -0.1531}",earnings call,1Q,2011
TRV,TRV_3Q08.pdf,"55 per share  As we
previously reported, the third quarter was meaningfully impacted by $682 million after tax of storm losses
from Hurricanes Ike, Gustav, and Dolly","{'neg': 0.09, 'neu': 0.836, 'pos': 0.074, 'compound': -0.128}",earnings call,3Q,2008
